,J,M,K,mode,#opt,T(s),T_opt(s),LP,#vars,#constrs,#nzs
0,200,20,20,A,False,3600,3600,,0,0,0
0,200,20,20,B,False,3600,3600,,0,0,0
0,200,20,20,C,False,3600,3600,,0,0,0
0,200,20,20,D,False,3600,3600,,0,0,0
0,200,20,20,E,False,3600,3600,,0,0,0
0,200,20,20,F,False,3600,3600,,0,0,0
0,200,20,20,G,False,3600,3600,,0,0,0
0,200,20,20,H,False,3600,3600,,0,0,0
0,200,20,20,I,False,3600,3600,,0,0,0
0,200,20,20,J,False,3600,3600,,0,0,0
